CLIENT_CODE,AGE,MARITAL_STATUS,GENDER,INCOME,POSTCODE,LASTUPDATE
21585,C,M,M,84000,11500,2021-06-05
21586,E,M,M,84000,11500,2022-02-14
21595,C,S,F,48000,80300,2020-07-23
21596,B,S,F,250000,41200,2023-06-12
21600,C,M,F,108000,52000,2023-05-16
21606,B,S,M,72000,50450,2020-05-21
21615,B,S,M,60000,52000,2021-01-05
21626,B,S,M,36000,41400,2022-07-31
21630,B,S,M,84000,41250,2021-06-13
21634,B,S,F,120000,52000,2023-05-26
21641,B,M,M,120000,68100,2022-02-08
21647,B,S,M,48000,51200,2022-05-30
21654,B,S,M,108000,81100,2020-02-25
21661,C,S,F,100000,81100,2022-08-10
21669,D,M,M,120000,52000,2023-04-06
21672,E,M,F,100000,11500,2022-12-15
21677,B,M,F,500000,41400,2020-09-14
21678,C,S,F,100000,10470,2020-06-26
21686,C,S,M,100000,81100,2020-08-29
21695,C,M,M,108000,52000,2020-12-24
21719,B,M,M,108000,81100,2020-11-11
21748,E,M,M,108000,52000,2023-02-17
21750,B,S,M,60000,75000,2020-04-13
21752,E,D,F,72000,47400,2021-03-21
21754,C,S,M,60000,50450,2023-04-17
21765,C,M,M,120000,47400,2021-09-02
21775,D,M,F,48000,81100,2020-05-10
21780,B,S,M,48000,41250,2020-08-31
21782,B,S,F,120000,41200,2022-08-30
21786,D,D,M,72000,68100,2023-06-22
21794,D,M,M,108000,11500,2020-06-18
21797,B,S,M,84000,11500,2021-07-20
21812,C,M,F,36000,51200,2021-02-15
21816,B,M,F,50000,81100,2021-03-17
21854,C,S,M,500000,51200,2021-09-05
21859,B,S,F,84000,80300,2022-01-15
21860,B,S,M,60000,80300,2022-03-11
21866,B,M,F,100000,75000,2022-02-03
21870,E,M,F,36000,68100,2023-04-20
21890,D,M,M,36000,75000,2021-11-19
21896,D,S,F,60000,10470,2020-12-04
21901,C,M,M,120000,50450,2020-11-07
21912,C,M,M,48000,52000,2020-01-07
21916,B,S,M,60000,41250,2021-02-09
21925,B,S,M,48000,50450,2020-08-05
21949,B,S,F,72000,11500,2020-12-01
21951,D,M,M,60000,50450,2022-12-11
21958,E,M,F,60000,68100,2020-01-02
21965,D,M,F,120000,42000,2023-05-21
21966,D,M,M,60000,52000,2020-08-26
21967,E,M,F,72000,52000,2022-11-03
21968,C,S,F,48000,42000,2021-03-16
21970,E,M,M,120000,76300,2022-02-20
21971,C,S,F,120000,76300,2020-06-29
21984,D,M,M,48000,68100,2022-04-15
21986,E,M,F,60000,75000,2021-08-13
22003,C,M,F,100000,81100,2020-11-01
22009,D,M,M,36000,68100,2021-04-21
22049,D,M,M,48000,50450,2022-07-09
22054,D,M,M,84000,47400,2020-01-07
22059,B,S,M,72000,50450,2020-12-19
22072,C,M,M,84000,47400,2020-10-14
22075,B,M,M,36000,42000,2022-07-02
22083,C,M,F,108000,80300,2020-04-22
22092,B,S,F,48000,42000,2023-03-31
22093,C,M,F,120000,41250,2022-12-20
22099,C,S,F,48000,41400,2020-02-25
22113,B,S,F,48000,52000,2020-09-22
22118,C,D,F,50000,80300,2023-02-11
22134,B,S,F,500000,10470,2021-07-19
22137,D,M,M,500000,41400,2022-12-17
22153,B,S,F,48000,41400,2022-10-15
22154,C,M,F,84000,68100,2022-06-09
22156,D,M,F,250000,10470,2020-04-10
22164,D,M,M,48000,81100,2021-10-24
22166,B,S,F,48000,47400,2020-05-15
22166,B,S,F,84000,11500,2022-05-20
22182,C,M,M,84000,11500,2023-06-19
22194,C,M,F,120000,68100,2021-05-24
22200,C,M,F,108000,75000,2022-02-07
22210,B,S,M,84000,11500,2022-02-21
22220,C,M,M,36000,10470,2022-11-25
22233,C,M,F,36000,81100,2022-04-22
22245,B,S,M,72000,51200,2022-12-18
22249,B,S,M,500000,47400,2022-03-18
22265,D,D,F,250000,80300,2021-06-26
22271,D,M,M,250000,41200,2022-06-17
22294,C,S,M,36000,81100,2021-05-11
22299,D,M,F,500000,51200,2023-05-07
22303,C,M,F,60000,42000,2021-07-01
22314,C,M,F,36000,42000,2023-06-30
22315,C,M,M,100000,42000,2020-01-09
22336,C,M,F,48000,47400,2021-08-16
22361,B,S,M,250000,41250,2020-11-25
22367,B,S,M,72000,50450,2023-03-02
22373,C,M,M,60000,41200,2021-06-14
22416,D,M,M,120000,11500,2020-01-29
22430,C,M,M,48000,41400,2020-04-04
22432,B,S,F,48000,41400,2022-07-01
22435,C,S,F,60000,80300,2021-08-13
22447,C,M,M,108000,51200,2020-04-01
22453,B,D,M,60000,76300,2023-05-26
22458,D,M,F,48000,50450,2021-11-09
22462,E,M,M,60000,10470,2022-04-18
22469,B,S,M,500000,42000,2021-01-07
22473,C,M,F,60000,42000,2021-01-10
22483,D,M,F,48000,10470,2020-09-21
22487,A,S,M,0,81100,2020-03-11
22512,B,S,M,50000,41200,2021-09-13
22522,B,S,M,36000,41400,2021-10-13
22530,C,M,F,48000,42000,2022-09-19
22535,D,M,M,48000,11500,2020-11-28
22540,B,S,F,108000,76300,2023-01-20
22548,C,S,M,500000,52000,2021-05-25
22552,B,S,F,108000,47400,2020-06-25
22553,D,W,F,250000,47400,2020-12-25
22558,D,M,M,48000,51200,2020-10-08
22558,D,M,M,250000,80300,2023-03-31
22563,D,M,F,500000,41200,2020-07-20
22574,C,M,F,48000,42000,2021-03-19
22601,B,S,F,48000,10470,2022-03-07
22623,C,M,F,72000,47400,2021-11-27
22634,D,S,F,60000,51200,2020-07-02
22648,E,M,F,500000,10470,2021-03-21
22666,D,M,M,250000,41250,2020-09-17
22668,C,M,F,50000,42000,2021-08-19
22680,B,S,M,500000,68100,2023-03-22
22687,D,M,F,60000,11500,2020-01-04
22704,B,S,F,500000,76300,2020-01-02
22715,B,S,F,500000,10470,2021-08-28
22726,D,M,M,84000,41200,2022-01-16
22730,B,S,M,250000,42000,2022-04-29
22753,B,S,M,100000,41250,2022-09-17
22770,E,S,F,60000,80300,2022-04-19
22794,B,M,F,36000,47400,2021-04-05
22801,C,S,F,500000,42000,2022-10-25
22808,B,S,M,60000,51200,2021-03-02
22822,B,S,M,120000,47400,2021-04-05
22835,C,M,M,48000,75000,2020-06-07
22845,D,S,F,108000,50450,2021-10-23
22846,B,S,M,84000,41400,2021-10-08
22850,C,S,M,48000,42000,2022-10-25
22872,C,M,F,500000,11500,2022-07-12
22880,B,M,M,500000,47400,2023-02-18
22915,B,M,M,36000,50450,2020-08-17
22918,C,S,M,84000,76300,2022-09-27
22926,C,M,M,72000,80300,2021-06-25
22931,B,S,M,36000,50450,2023-03-24
22935,D,D,F,48000,10470,2020-04-15
22955,B,M,M,100000,80300,2021-06-03
22980,D,M,F,48000,50450,2022-09-15
22982,B,M,M,100000,51200,2022-06-18
22993,B,M,M,250000,47400,2022-08-18
22996,B,S,F,50000,75000,2021-02-03
23001,B,S,M,60000,76300,2020-09-27
23010,E,M,F,120000,51200,2022-06-12
23013,D,M,F,60000,42000,2021-02-07
23015,C,M,M,36000,52000,2022-10-17
23017,B,S,F,72000,68100,2020-07-02
23021,D,M,M,60000,50450,2022-05-05
23029,D,M,M,48000,68100,2023-05-27
23045,B,S,M,60000,42000,2020-09-13
23046,D,M,F,72000,68100,2022-06-29
23059,B,M,M,100000,41200,2023-03-04
23069,D,M,M,72000,52000,2023-05-12
23077,B,S,M,120000,11500,2021-11-28
23090,B,S,F,120000,42000,2022-06-30
23100,C,M,F,48000,52000,2022-06-17
23111,C,S,F,120000,41400,2022-03-16
23113,D,D,F,100000,68100,2021-05-21
23120,B,S,M,36000,80300,2020-09-06
23127,B,S,F,48000,42000,2020-01-28
23128,B,S,M,48000,41250,2020-04-08
23130,E,M,F,60000,68100,2022-07-05
23141,B,M,F,48000,41250,2021-04-04
23159,C,M,M,48000,52000,2022-02-05
23160,C,M,F,108000,10470,2022-02-03
23161,C,M,F,72000,41200,2022-09-19
23164,B,S,F,250000,51200,2020-08-15
23177,B,S,M,108000,68100,2020-10-23
23179,E,M,M,500000,41250,2020-06-14
23180,B,S,M,72000,47400,2020-03-25
23190,B,S,M,84000,41400,2020-08-08
23196,B,S,M,48000,75000,2021-07-23
23208,C,S,F,60000,41250,2021-06-11
23217,B,S,F,84000,76300,2022-03-19
23221,B,S,M,36000,52000,2021-05-19
23239,C,M,M,84000,41250,2020-04-26
23245,E,M,M,100000,41250,2022-10-06
23256,B,M,F,108000,81100,2021-11-11
23259,B,S,F,48000,41250,2021-01-25
23279,B,S,F,100000,41200,2021-07-02
23286,B,M,M,500000,47400,2023-06-23
23301,C,D,M,48000,68100,2020-04-06
23305,E,S,M,36000,11500,2021-12-14
23306,B,M,M,50000,10470,2021-07-28
23308,B,S,F,108000,11500,2020-11-21
23316,E,M,M,50000,11500,2023-01-22
23322,C,M,F,72000,41400,2022-07-30
23335,B,S,M,50000,41200,2021-03-18
23340,E,M,M,250000,76300,2021-07-15
23347,E,M,M,72000,50450,2020-03-20
23351,E,M,F,120000,51200,2023-03-25
23353,D,M,F,120000,75000,2020-11-30
23361,B,S,F,84000,50450,2021-03-06
23377,D,S,F,120000,75000,2021-02-27
23382,D,M,M,48000,52000,2022-12-12
23388,B,S,F,100000,75000,2021-08-08
23401,D,M,M,500000,11500,2020-08-20
23407,B,S,M,250000,41400,2022-08-03
23411,B,M,F,48000,52000,2020-09-14
23422,B,S,M,50000,51200,2022-08-08
23445,B,S,M,120000,10470,2020-11-13
23455,B,S,F,60000,47400,2022-04-06
23462,C,M,F,60000,51200,2022-10-12
23467,B,S,F,100000,80300,2022-01-22
23480,B,M,F,60000,47400,2020-03-07
23534,B,S,M,48000,41400,2022-10-07
23536,D,M,M,48000,52000,2023-04-06
23542,C,M,F,120000,76300,2022-11-26
23550,B,S,M,100000,41200,2020-09-01
23581,C,S,M,250000,10470,2021-06-21
23586,C,M,M,72000,11500,2020-08-22
23592,B,S,M,48000,42000,2020-04-04
23595,B,S,F,36000,52000,2020-11-11
23601,C,S,F,108000,11500,2022-12-05
23606,D,S,M,100000,76300,2020-08-20
23614,B,S,M,500000,50450,2020-06-23
23616,B,S,M,120000,75000,2020-05-11
23634,C,M,M,108000,41200,2022-08-11
23636,C,S,M,48000,10470,2022-06-04
23645,B,M,F,48000,52000,2020-11-30
23646,E,M,F,60000,41200,2022-02-20
23648,B,M,F,108000,41200,2021-01-16
23651,B,S,M,60000,41400,2021-06-24
23654,B,S,F,60000,75000,2021-01-31
23655,B,S,F,36000,41250,2021-08-05
23667,B,S,F,60000,80300,2021-06-09
23681,B,S,M,108000,42000,2020-01-13
23699,C,M,M,500000,41250,2022-09-16
23719,C,M,M,50000,41200,2022-04-01
23727,C,M,F,108000,41200,2020-06-02
23729,E,S,F,72000,41400,2022-05-02
23743,D,M,F,250000,41200,2023-05-22
23744,D,S,F,500000,41250,2023-03-28
23750,B,S,M,72000,41200,2021-09-04
23754,B,S,F,120000,50450,2020-12-23
23762,C,M,M,50000,51200,2022-06-15
23766,B,S,M,36000,42000,2022-11-15
23784,E,M,F,36000,52000,2021-07-03
23793,C,S,F,48000,41250,2023-05-25
23796,B,S,F,48000,75000,2020-08-28
23804,E,M,M,72000,41200,2020-07-12
23813,B,M,F,50000,41200,2020-12-13
23821,C,S,M,100000,51200,2020-10-26
23826,D,M,F,84000,41400,2022-01-08
23828,D,S,M,36000,11500,2020-01-19
23835,C,M,F,120000,47400,2023-01-24
23836,E,M,M,48000,11500,2020-03-15
23840,C,M,M,500000,41200,2022-04-01
23842,C,M,F,48000,52000,2020-11-15
23853,C,M,M,48000,47400,2022-06-28
23865,B,S,M,36000,41200,2020-07-30
23874,B,S,F,60000,52000,2020-03-26
23878,C,M,F,48000,41200,2022-07-24
23882,D,M,F,36000,11500,2022-09-02
23885,D,S,M,250000,80300,2020-10-11
23889,B,S,M,100000,76300,2022-06-12
23911,C,M,F,500000,42000,2022-07-08
23927,C,S,M,250000,11500,2021-04-16
23928,C,M,F,500000,42000,2022-08-02
23929,E,M,F,250000,51200,2020-03-12
23932,C,S,F,108000,41400,2021-02-20
23938,B,M,M,36000,47400,2023-04-09
23950,C,S,M,60000,41200,2020-02-01
23955,B,S,M,50000,68100,2022-10-29
23966,E,M,F,36000,76300,2020-12-28
23982,B,S,M,48000,50450,2022-05-21
23994,B,S,M,36000,76300,2022-11-02
24002,B,S,F,500000,76300,2023-01-03
24006,C,M,F,48000,68100,2021-03-31
24006,C,M,F,36000,51200,2021-03-08
24015,B,M,M,500000,75000,2023-06-18
24026,D,M,M,250000,51200,2020-07-24
24029,B,S,M,250000,68100,2022-04-02
24031,D,M,F,60000,11500,2022-01-25
24045,B,S,F,60000,41400,2023-05-04
24047,B,S,M,108000,47400,2020-08-09
24052,B,S,F,60000,11500,2021-11-07
24063,C,M,M,36000,80300,2022-08-12
24066,C,M,F,250000,11500,2021-11-26
24068,C,M,F,84000,42000,2021-09-10
24075,C,W,F,50000,75000,2021-08-10
24080,B,S,M,48000,76300,2021-12-15
24081,C,M,M,84000,52000,2022-03-24
24082,C,S,M,36000,41400,2021-12-30
24083,D,M,M,48000,42000,2020-06-07
24092,B,S,M,108000,41400,2021-12-27
24093,B,S,M,50000,76300,2022-07-25
24101,B,S,M,120000,76300,2022-07-03
24108,E,M,F,48000,41250,2023-03-01
24119,C,S,M,108000,41200,2023-04-28
24127,C,M,M,60000,10470,2022-05-11
24137,C,M,M,84000,42000,2022-05-20
24147,C,D,F,48000,41400,2022-10-19
24148,B,S,M,72000,51200,2022-01-19
24170,B,S,M,120000,41400,2021-12-28
24174,B,S,M,250000,75000,2021-04-17
24194,C,S,F,84000,11500,2023-04-05
24201,D,M,M,48000,81100,2020-02-12
24203,C,S,F,36000,81100,2022-07-02
24211,B,S,M,84000,42000,2020-11-25
24227,B,M,F,108000,51200,2023-02-28
24245,C,M,F,36000,50450,2022-03-15
24246,B,S,M,48000,41200,2021-02-26
24267,D,M,F,500000,68100,2021-03-09
24275,E,M,F,48000,11500,2022-11-21
24276,C,M,F,100000,41200,2023-06-25
24290,C,S,M,60000,42000,2022-12-14
24301,B,S,M,108000,52000,2023-06-18
24305,D,M,F,36000,41250,2021-04-28
24311,D,S,M,100000,76300,2020-11-20
24312,B,M,F,50000,41400,2022-05-18
24320,D,M,M,100000,10470,2020-10-26
24329,B,S,F,60000,42000,2021-12-23
24332,B,M,M,72000,76300,2020-10-25
24334,E,M,M,60000,52000,2023-05-05
24336,B,S,M,48000,76300,2022-04-11
24339,B,S,F,60000,41400,2022-11-20
24345,B,S,F,72000,11500,2020-12-25
24350,B,S,F,72000,75000,2023-02-08
24362,B,S,M,48000,41400,2022-03-04
24363,C,M,F,500000,76300,2022-10-07
24373,D,S,F,48000,47400,2022-10-14
24400,B,S,F,120000,75000,2021-01-13
24404,B,S,F,84000,50450,2021-05-17
24405,E,M,F,36000,10470,2023-03-04
24409,B,S,F,36000,80300,2022-08-25
24419,C,S,M,36000,41250,2021-11-23
24420,B,S,M,108000,10470,2022-01-27
24428,D,M,F,48000,41250,2021-02-27
24442,B,S,M,120000,52000,2021-11-12
24448,B,S,F,120000,41200,2021-05-26
24467,B,S,F,120000,41400,2022-08-23
24486,C,S,F,250000,50450,2021-01-27
24494,D,M,M,250000,52000,2022-07-16
24495,C,M,F,84000,51200,2023-04-16
24502,B,S,F,250000,80300,2021-06-25
24514,D,M,M,100000,75000,2022-06-07
24515,B,M,M,108000,10470,2021-05-24
24517,B,M,F,250000,11500,2022-02-28
24519,C,M,M,84000,41250,2021-08-22
24520,B,M,F,250000,50450,2021-02-26
24523,B,S,M,100000,41400,2020-10-21
24546,C,M,M,250000,75000,2022-09-23
24551,B,S,F,36000,11500,2021-01-01
24561,C,S,M,72000,47400,2021-03-10
24563,C,S,F,48000,51200,2020-01-10
24566,B,S,F,100000,10470,2020-01-09
24575,D,D,F,48000,42000,2020-04-23
24576,B,S,F,500000,76300,2022-02-15
24580,C,M,F,60000,41400,2022-04-02
24581,E,M,F,84000,75000,2021-06-20
24597,B,S,M,100000,80300,2022-08-05
24610,C,M,F,60000,47400,2023-05-07
24623,D,M,M,72000,68100,2021-01-15
24624,C,M,M,48000,41250,2022-05-03
24629,B,S,F,250000,75000,2020-01-04
24670,E,M,M,48000,41250,2022-02-16
24685,E,S,M,60000,42000,2021-11-22
24695,E,M,F,100000,42000,2022-01-10
24696,B,S,M,36000,68100,2020-05-09
24705,B,S,M,48000,81100,2022-12-06
24716,C,M,F,500000,11500,2021-08-20
24724,C,M,F,84000,68100,2022-11-26
24727,B,S,M,48000,42000,2022-12-15
24727,B,S,M,500000,41400,2021-10-15
24729,C,S,F,120000,42000,2021-09-16
24736,B,S,F,120000,51200,2021-12-20
24739,B,S,F,84000,41250,2022-09-26
24749,D,M,M,72000,80300,2021-01-16
24765,B,S,M,36000,50450,2023-03-21
24766,B,S,M,72000,11500,2020-01-08
24769,B,S,M,48000,41250,2021-08-31
24779,D,M,F,60000,75000,2022-02-26
24785,D,M,M,120000,75000,2022-07-03
24791,C,M,F,36000,50450,2021-04-16
24794,C,M,M,72000,41200,2020-10-21
24795,C,M,F,36000,41250,2020-06-27
24811,B,M,F,48000,41200,2023-05-15
24824,C,M,F,84000,51200,2020-08-30
24837,E,M,F,60000,10470,2020-08-10
24841,B,M,M,84000,68100,2023-03-10
24848,C,S,F,250000,11500,2020-06-01
24864,C,M,M,60000,76300,2021-12-05
24870,C,M,M,60000,52000,2021-05-04
24873,B,S,F,36000,76300,2020-11-12
24877,E,M,M,48000,76300,2021-11-22
24880,D,D,F,72000,42000,2021-09-11
24903,C,M,M,36000,42000,2022-09-18
24905,C,M,F,72000,11500,2023-06-18
24907,D,M,M,60000,10470,2022-03-07
24922,C,M,F,84000,75000,2023-03-13
24935,D,M,M,50000,76300,2021-05-12
24937,D,S,M,84000,81100,2021-01-05
24942,C,M,M,48000,47400,2021-08-12
24944,B,S,M,84000,81100,2023-02-01
24953,E,M,F,60000,41200,2023-04-16
24995,D,M,M,120000,80300,2022-11-09
25001,B,S,M,84000,42000,2022-03-30
25006,D,S,F,60000,52000,2023-01-07
25020,B,S,M,36000,10470,2022-01-02
25041,B,S,F,100000,51200,2020-01-19
25055,C,S,M,48000,68100,2021-03-22
25064,B,S,F,500000,41400,2020-03-18
25065,C,M,M,250000,10470,2023-02-24
25067,B,S,M,250000,10470,2020-01-29
25069,C,S,F,100000,81100,2021-05-27
25076,B,S,M,60000,51200,2020-03-07
25085,B,S,F,250000,81100,2021-10-28
25087,E,M,F,60000,41400,2021-06-17
25088,E,M,F,500000,50450,2021-05-12
25095,B,S,M,36000,10470,2020-09-16
25104,D,D,F,108000,41400,2022-04-20
25107,B,S,M,100000,41400,2021-08-29
25108,B,S,F,84000,52000,2021-02-10
25113,B,S,F,36000,10470,2022-05-25
25121,B,S,F,48000,41200,2022-12-14
25122,B,S,M,48000,68100,2022-04-19
25124,C,M,M,500000,76300,2022-12-09
25135,B,S,M,250000,75000,2021-08-03
25168,C,M,M,36000,68100,2022-10-04
25171,E,M,M,120000,75000,2021-03-02
25172,D,M,M,60000,80300,2020-02-08
25181,B,S,M,250000,10470,2020-02-12
25187,B,S,M,72000,81100,2022-11-28
25201,E,M,M,72000,42000,2022-05-26
25206,E,M,F,72000,51200,2022-03-10
25208,B,S,F,250000,11500,2022-05-31
25221,B,S,F,48000,81100,2020-06-06
25222,B,S,M,108000,47400,2022-10-06
25230,D,M,F,120000,80300,2021-03-08
25246,B,S,M,84000,42000,2020-12-10
25259,B,S,F,48000,81100,2020-01-20
25268,A,S,M,0,68100,2022-07-25
25269,B,S,M,48000,41400,2021-11-12
25275,B,S,F,60000,52000,2020-04-22
25293,D,M,F,100000,81100,2023-03-09
25298,E,M,F,36000,50450,2020-05-28
25302,B,S,M,120000,42000,2020-03-02
25310,E,M,F,60000,41250,2022-09-06
25316,B,S,F,84000,51200,2022-12-13
25330,C,M,M,60000,10470,2021-03-06
25330,C,M,M,84000,76300,2022-09-22
25332,B,S,M,48000,80300,2021-04-10
25334,D,M,M,250000,52000,2020-01-24
25350,C,M,F,108000,75000,2022-09-11
25351,C,M,M,250000,76300,2022-04-22
25360,D,M,F,48000,80300,2023-03-15
25380,C,M,M,108000,52000,2021-09-09
25392,B,S,F,48000,75000,2020-06-17
25396,B,S,M,250000,51200,2021-02-23
25397,B,S,F,500000,41200,2022-08-03
25401,C,S,M,500000,52000,2023-01-29
25405,B,S,M,60000,41400,2022-08-03
25408,B,S,F,60000,42000,2020-07-31
25415,C,M,F,60000,47400,2021-12-02
25463,E,M,M,250000,41200,2021-11-03
25482,D,M,F,48000,42000,2021-07-05
25486,B,S,F,48000,51200,2020-07-31
25488,C,S,F,500000,10470,2020-12-20
25500,C,M,M,36000,81100,2021-01-21
25516,C,M,M,48000,52000,2020-08-02
25522,C,M,F,72000,42000,2020-10-08
25526,B,S,M,84000,51200,2023-04-30
25527,C,S,F,36000,50450,2022-10-22
25532,B,S,F,48000,10470,2021-04-17
25536,E,M,F,120000,50450,2021-05-10
25540,E,M,F,84000,68100,2023-06-17
25542,B,S,F,250000,50450,2023-02-13
25547,C,S,F,48000,81100,2022-01-22
25549,C,M,M,72000,11500,2020-08-17
25555,E,M,M,108000,41400,2021-02-11
25557,C,M,M,48000,11500,2020-11-15
25572,C,S,F,36000,51200,2022-05-28
25583,C,M,F,48000,11500,2022-02-23
25599,B,S,F,100000,41250,2022-05-30
25601,B,M,F,48000,50450,2020-09-17
25608,C,M,F,60000,10470,2021-02-16
25638,C,S,M,48000,81100,2021-09-10
25648,B,M,F,120000,41200,2021-02-02
25650,B,S,M,48000,81100,2022-07-06
25660,C,M,F,48000,75000,2021-08-30
25691,B,S,F,120000,42000,2021-11-15
25702,E,M,M,48000,10470,2021-05-01
25725,B,S,F,500000,41400,2020-08-19
25727,C,M,M,50000,41400,2023-06-22
25730,B,M,M,50000,51200,2021-02-13
25734,B,S,F,100000,10470,2021-06-30
25736,D,M,M,60000,42000,2022-12-26
25740,C,M,F,250000,50450,2022-07-29
25751,B,S,F,48000,51200,2023-04-22
25775,D,M,M,50000,41400,2021-04-01
25792,C,M,M,48000,11500,2021-07-01
25792,C,M,M,36000,11500,2021-11-28
25798,B,M,M,60000,76300,2022-01-24
25807,B,M,F,60000,75000,2020-12-19
25818,E,M,M,108000,42000,2022-10-26
25823,B,M,M,100000,76300,2021-09-19
25830,C,S,F,50000,75000,2020-03-09
25838,B,S,F,50000,51200,2022-03-13
25841,B,S,M,60000,80300,2023-03-15
25851,B,M,M,36000,52000,2023-04-10
25865,B,S,M,60000,11500,2020-01-26
25869,B,S,M,48000,68100,2022-01-14
25871,C,M,M,120000,50450,2022-04-09
25881,B,S,F,250000,51200,2021-03-19
25882,C,M,M,48000,11500,2021-04-05
25886,D,M,M,108000,50450,2022-11-13
25903,B,S,M,50000,75000,2020-05-24
25923,B,S,M,50000,50450,2020-04-12
25928,B,S,M,48000,76300,2020-05-18
25938,B,S,M,60000,41200,2023-05-14
25950,B,S,F,48000,52000,2022-02-22
25959,B,S,M,120000,42000,2020-05-01
25987,D,M,F,250000,68100,2020-09-28
25989,B,S,F,36000,81100,2020-03-24
26000,B,S,M,48000,11500,2021-05-27
26007,C,M,F,100000,47400,2021-10-18
26025,C,S,M,60000,41400,2022-01-18
26032,C,M,F,500000,47400,2020-05-23
26047,B,S,F,108000,68100,2023-04-07
26071,B,S,M,120000,50450,2023-04-26
26081,D,M,F,50000,11500,2020-06-08
26083,C,S,M,48000,41400,2022-07-20
26092,B,S,F,72000,11500,2022-04-19
26098,B,M,F,50000,51200,2023-03-13
26103,D,M,M,84000,47400,2021-02-25
26114,B,M,M,108000,11500,2020-12-09
26117,C,S,F,250000,41250,2023-01-14
26129,D,M,M,36000,41400,2020-12-05
26133,B,S,M,36000,50450,2022-12-06
26140,B,S,F,84000,10470,2022-08-30
26143,B,S,F,48000,42000,2022-12-14
26147,E,M,F,120000,80300,2020-05-04
26148,B,S,F,250000,41250,2022-08-09
26159,B,M,F,100000,10470,2021-03-02
26169,B,M,M,48000,41400,2020-11-14
26173,D,M,F,108000,50450,2021-07-16
26183,C,S,F,36000,80300,2022-01-22
26194,B,S,M,250000,10470,2023-04-16
26200,B,S,M,48000,41200,2020-05-09
26211,B,M,F,500000,50450,2023-03-20
26228,E,M,F,48000,68100,2021-06-22
26229,B,M,F,72000,81100,2021-05-05
26235,B,S,F,60000,10470,2020-04-09
26246,B,S,M,500000,75000,2022-08-31
26250,D,M,F,108000,10470,2020-01-04
26289,B,S,M,500000,41400,2022-12-05
26297,B,M,M,72000,50450,2022-12-30
26312,E,S,M,48000,68100,2020-07-26
26313,B,S,F,50000,52000,2022-06-11
26319,B,S,M,100000,42000,2020-03-14
26332,C,W,F,60000,76300,2023-01-26
26336,C,M,F,50000,80300,2020-09-20
26352,B,S,F,100000,75000,2020-03-01
26360,C,M,M,48000,68100,2022-05-17
26361,B,S,F,250000,51200,2020-10-22
26370,D,S,M,500000,41200,2022-10-19
26379,C,S,M,48000,41250,2021-01-14
26386,B,S,F,50000,10470,2022-10-28
26390,B,S,M,72000,11500,2020-10-09
26391,E,W,F,48000,76300,2021-05-29
26407,C,S,M,48000,41400,2023-03-14
26411,C,M,M,120000,76300,2020-02-14
26413,B,M,M,36000,41400,2020-08-25
26419,B,S,F,60000,52000,2020-02-16
26429,B,M,M,250000,51200,2020-08-22
26435,D,M,F,500000,68100,2022-09-12
26441,B,M,M,500000,81100,2021-11-16
26445,B,S,M,100000,52000,2021-01-15
26447,C,S,M,60000,47400,2020-04-09
26467,B,M,M,250000,76300,2022-03-18
26476,D,M,F,48000,51200,2021-09-18
26484,D,M,M,100000,41250,2020-03-31
26488,C,M,F,48000,52000,2022-06-15
26490,B,S,F,84000,41400,2022-10-05
26495,E,M,F,120000,41200,2022-11-07
26500,B,S,F,500000,51200,2021-01-22
26516,D,M,F,48000,50450,2020-06-10
26519,D,M,F,36000,50450,2020-06-22
26522,B,S,F,60000,41200,2022-03-16
26547,B,S,M,60000,51200,2020-01-16
26556,B,S,M,250000,81100,2022-04-04
26589,D,M,F,48000,42000,2021-04-27
26590,B,S,M,108000,41200,2022-02-20
26598,D,M,M,60000,68100,2021-04-13
26624,B,S,M,84000,41400,2021-01-31
26633,C,M,F,500000,11500,2020-04-28
26633,C,M,F,60000,68100,2022-11-16
26638,B,S,M,250000,50450,2022-05-09
26645,B,S,F,500000,11500,2021-05-03
26651,B,M,M,72000,75000,2022-03-14
26655,E,S,F,60000,47400,2023-06-27
26656,B,S,F,72000,41250,2020-04-08
26663,B,S,M,108000,52000,2020-11-20
26666,D,S,M,72000,81100,2023-06-19
26667,B,S,F,108000,41200,2022-03-20
26678,E,S,M,84000,41200,2022-10-22
26685,E,M,M,48000,52000,2022-06-25
26686,B,S,M,50000,51200,2023-05-09
26687,D,M,F,48000,11500,2023-06-09
26691,C,M,M,60000,52000,2022-09-30
26698,C,S,F,48000,41200,2020-08-29
26702,B,S,F,500000,41250,2021-09-16
26704,C,S,M,108000,42000,2020-06-08
26712,B,S,M,48000,47400,2020-12-24
26715,D,S,M,108000,68100,2022-11-20
26746,B,M,M,100000,50450,2022-06-21
26748,C,M,M,60000,68100,2021-02-21
26760,C,M,M,60000,81100,2020-08-31
26781,B,M,F,48000,47400,2021-06-28
26783,C,M,M,500000,68100,2021-02-18
26790,C,M,F,72000,76300,2020-03-23
26814,B,S,M,60000,47400,2021-08-20
26826,E,S,M,500000,41400,2020-09-01
26841,C,S,F,36000,47400,2020-10-13
26845,C,M,M,50000,51200,2020-04-20
26847,B,M,M,48000,81100,2022-03-20
26861,E,M,F,36000,76300,2022-01-17
26866,C,M,F,500000,10470,2021-05-17
26871,B,S,M,50000,41200,2021-06-13
26872,C,M,M,60000,81100,2021-02-11
26874,E,M,F,60000,75000,2020-10-04
