POLICY_NUMBER,PLAN_CODE,CLIENT_CODE,SUM_ASSURED,MODAL_PREMIUM,ISSUE_DATE,TYPE,POLICY_STATUS,SURRENDER_DATE,PAYMENT_MODE
18093,167,3238,25000.0,2163,2020-01-16,E,IN-FORCE,,1
25190,166,3240,250000.0,378,2020-06-02,E,IN-FORCE,,6
24820,167,3251,75000.0,2574,2020-05-05,E,IN-FORCE,,1
12281,41,3259,117187.5,1732,2020-06-28,A,IN-FORCE,,12
12301,7,3259,50000.0,429,2020-06-27,A,IN-FORCE,,12
13145,98,3273,1250000.0,1130,2020-06-24,A,LAPSE,,3
29683,167,3276,250000.0,708,2020-04-27,E,IN-FORCE,,1
26227,136,3294,78750.0,2940,2020-02-29,E,IN-FORCE,,12
16746,166,3310,125000.0,1363,2020-01-02,E,IN-FORCE,,1
38905,167,3321,75000.0,905,2020-06-25,E,IN-FORCE,,12
26428,151,3325,2500000.0,2460,2020-02-29,E,IN-FORCE,,1
31951,121,3342,48256.8,1956,2020-04-30,E,IN-FORCE,,12
24079,136,3349,43750.0,729,2020-03-06,E,IN-FORCE,,12
38790,139,3350,500000.0,1831,2020-06-24,E,IN-FORCE,,12
17221,166,3352,250000.0,2502,2020-01-02,E,IN-FORCE,,1
23164,165,3353,125000.0,2244,2020-03-05,E,IN-FORCE,,1
33594,167,3361,250000.0,600,2020-06-01,E,IN-FORCE,,1
13633,96,3366,250000.0,1728,2020-06-26,A,IN-FORCE,,12
10855,2,3376,50000.0,1023,2020-06-15,A,IN-FORCE,,1
23257,165,3383,62500.0,830,2020-02-24,E,IN-FORCE,,1
2084,2,3387,125000.0,1677,2020-02-11,A,IN-FORCE,,6
21493,136,3395,145000.0,1493,2020-01-30,E,IN-FORCE,,1
28496,166,3403,125000.0,1611,2020-04-08,E,IN-FORCE,,1
24555,128,3429,337500.0,2628,2020-02-24,E,IN-FORCE,,12
33865,136,3432,625000.0,1701,2020-05-28,E,IN-FORCE,,12
8107,105,3435,12500.0,817,2020-05-15,A,IN-FORCE,,12
7907,105,3439,12500.0,2736,2020-05-12,A,LAPSE,,1
17507,136,3450,250000.0,909,2020-01-02,E,IN-FORCE,,12
6362,3,3454,125000.0,1203,2020-04-08,A,CANCELED DURING COOLING OFF PERIOD,,1
28918,136,3460,36000.0,328,2020-03-30,E,IN-FORCE,,1
5184,93,3464,500000.0,725,2020-03-23,A,IN-FORCE,,12
5185,41,3464,95000.0,1488,2020-03-23,A,IN-FORCE,,12
5192,41,3464,437500.0,1021,2020-03-23,A,IN-FORCE,,12
29054,167,3464,25000.0,1959,2020-03-23,E,IN-FORCE,,12
21985,166,3470,12500.0,205,2020-02-11,E,IN-FORCE,,3
12981,97,3481,500000.0,1861,2020-06-25,A,IN-FORCE,,12
38980,166,3481,125000.0,1170,2020-06-25,E,IN-FORCE,,1
14668,55,3499,375000.0,1186,2020-01-07,D,IN-FORCE,,0
25902,139,3512,425000.0,2161,2020-02-28,E,IN-FORCE,,6
34262,136,3534,250000.0,2009,2020-05-28,E,IN-FORCE,,12
15978,166,3552,100000.0,1857,2020-03-04,E,IN-FORCE,,1
8250,105,3558,12500.0,1192,2020-05-14,A,IN-FORCE,,1
15783,167,3565,464245.0,2712,2020-01-21,E,CANCELED DURING COOLING OFF PERIOD,,6
35110,136,3568,25000.0,497,2020-06-05,E,IN-FORCE,,12
370,43,3581,375.0,2498,2020-01-06,A,IN-FORCE,,12
3457,96,3583,250000.0,241,2020-02-25,A,IN-FORCE,,12
36776,154,3584,2500000.0,1073,2020-06-19,E,IN-FORCE,,12
35529,166,3594,375000.0,2136,2020-06-11,E,IN-FORCE,,12
25563,136,3598,750000.0,2409,2020-03-12,E,IN-FORCE,,12
16094,119,3620,45000.0,1114,2020-01-20,E,IN-FORCE,,12
36869,121,3621,48256.8,1373,2020-06-16,E,IN-FORCE,,12
34420,165,3625,125000.0,2896,2020-05-30,E,IN-FORCE,,1
18434,136,3626,225000.0,585,2020-01-30,E,IN-FORCE,,12
19861,136,3641,180000.0,2890,2020-01-21,E,IN-FORCE,,12
26378,127,3642,450000.0,2397,2020-03-06,E,IN-FORCE,,12
15748,167,3644,100000.0,2830,2020-03-09,E,IN-FORCE,,1
7707,2,3645,125000.0,2157,2020-05-08,A,IN-FORCE,,12
21844,166,3647,12500.0,807,2020-02-05,E,IN-FORCE,,1
32396,137,3649,25000.0,429,2020-06-22,E,IN-FORCE,,12
13497,2,3652,125000.0,2145,2020-06-26,A,IN-FORCE,,12
15291,161,3653,17968.75,487,2020-01-28,E,IN-FORCE,,0
2957,0,3657,6250.0,2283,2020-02-13,A,CANCELED DURING COOLING OFF PERIOD,,1
11036,2,3659,125000.0,1954,2020-06-12,A,IN-FORCE,,3
1160,2,3685,50000.0,1668,2020-01-15,A,IN-FORCE,,1
28856,121,3691,109557.6,2649,2020-03-17,E,IN-FORCE,,12
9769,97,3715,500000.0,1676,2020-05-29,A,IN-FORCE,,12
18537,166,3726,250000.0,2958,2020-01-10,E,IN-FORCE,,1
25301,167,3732,200000.0,1116,2020-06-01,E,IN-FORCE,,12
38030,121,3736,86532.0,1137,2020-06-25,E,IN-FORCE,,12
13448,105,3745,50000.0,990,2020-06-26,A,IN-FORCE,,12
26350,166,3751,500000.0,2932,2020-03-06,E,IN-FORCE,,1
38121,136,3753,300000.0,251,2020-06-25,E,IN-FORCE,,12
6980,2,3756,50000.0,1368,2020-04-21,A,IN-FORCE,,12
18975,119,3769,600000.0,357,2020-02-28,E,IN-FORCE,,12
33291,165,3771,125000.0,1245,2020-05-20,E,IN-FORCE,,12
28621,136,3772,125000.0,373,2020-03-24,E,IN-FORCE,,1
12727,114,3777,15000.0,471,2020-06-25,A,IN-FORCE,,12
22559,120,3786,109557.6,2461,2020-02-21,E,IN-FORCE,,12
6109,47,3793,750.0,1369,2020-04-09,A,IN-FORCE,,6
4076,2,3794,50000.0,2157,2020-03-06,A,IN-FORCE,,1
391,105,3840,425000.0,809,2020-01-10,A,IN-FORCE,,12
20732,120,3841,31666.5,910,2020-01-28,E,CANCELED DURING COOLING OFF PERIOD,,12
21594,168,3843,75000.0,2445,2020-02-21,E,IN-FORCE,,12
19609,165,3849,125000.0,898,2020-01-20,E,IN-FORCE,,1
20765,120,3851,109557.6,879,2020-01-22,E,IN-FORCE,,12
31559,167,3853,250000.0,2292,2020-04-29,E,IN-FORCE,,1
15674,167,3857,125000.0,2163,2020-02-12,E,IN-FORCE,,1
23175,136,3874,150000.0,370,2020-03-06,E,IN-FORCE,,12
22687,138,3875,25000.0,420,2020-02-12,E,IN-FORCE,,12
11970,105,3893,12500.0,1994,2020-06-18,A,IN-FORCE,,1
9949,17,3902,500.0,316,2020-05-29,A,IN-FORCE,,12
11980,41,3902,87500.0,342,2020-06-18,A,IN-FORCE,,12
39191,136,3922,74812.5,201,2020-06-25,E,IN-FORCE,,1
31489,165,3926,500000.0,1283,2020-04-29,E,IN-FORCE,,1
3559,0,3938,6250.0,2675,2020-02-26,A,IN-FORCE,,1
24422,136,3945,500000.0,386,2020-02-27,E,IN-FORCE,,12
30929,136,3947,125000.0,943,2020-04-17,E,IN-FORCE,,12
15360,167,3948,125000.0,2325,2020-03-10,E,IN-FORCE,,1
36718,136,3951,25000.0,1699,2020-06-24,E,IN-FORCE,,1
8189,22,3959,125000.0,2814,2020-05-14,A,IN-FORCE,,1
16258,166,3960,12500.0,2952,2020-02-28,E,IN-FORCE,,1
489,92,3978,250000.0,2192,2020-01-03,A,IN-FORCE,,12
10880,2,4000,50000.0,2776,2020-06-16,A,IN-FORCE,,12
30687,167,4002,500000.0,1258,2020-04-14,E,IN-FORCE,,12
23345,166,4005,250000.0,2705,2020-03-26,E,IN-FORCE,,1
2149,23,4010,250000.0,315,2020-01-31,A,IN-FORCE,,12
19966,136,4018,495000.0,388,2020-01-23,E,IN-FORCE,,12
12707,105,4036,12500.0,2730,2020-06-24,A,IN-FORCE,,6
26703,167,4051,125000.0,317,2020-03-11,E,IN-FORCE,,1
449,96,4056,250000.0,430,2020-01-02,A,LAPSE,,12
25145,120,4080,109557.6,692,2020-02-24,E,IN-FORCE,,12
719,3,4088,125000.0,2373,2020-01-13,A,IN-FORCE,,1
34114,167,4105,25000.0,1478,2020-06-09,E,IN-FORCE,,12
35997,136,4106,180000.0,747,2020-06-17,E,IN-FORCE,,12
30046,121,4120,98470.2,1541,2020-03-26,E,IN-FORCE,,12
12975,2,4121,50000.0,1339,2020-06-26,A,IN-FORCE,,6
9017,2,4124,50000.0,965,2020-05-27,A,IN-FORCE,,1
6587,2,4130,50000.0,987,2020-04-13,A,IN-FORCE,,3
6638,2,4133,125000.0,1801,2020-04-15,A,IN-FORCE,,1
18479,151,4135,2500000.0,2250,2020-01-24,E,IN-FORCE,,12
37322,159,4144,1250000.0,1246,2020-06-24,E,IN-FORCE,,1
31386,167,4149,125000.0,367,2020-04-22,E,IN-FORCE,,12
18848,167,4151,375000.0,2435,2020-01-17,E,IN-FORCE,,1
639,0,4163,6250.0,1486,2020-01-06,A,IN-FORCE,,1
8474,105,4185,50000.0,2184,2020-05-29,A,IN-FORCE,,12
21455,167,4188,250000.0,2833,2020-02-04,E,IN-FORCE,,1
29423,136,4200,82500.0,1105,2020-03-20,E,IN-FORCE,,1
16212,166,4203,1250000.0,1722,2020-02-14,E,IN-FORCE,,1
9710,24,4207,250000.0,799,2020-05-29,A,IN-FORCE,,6
12927,105,4218,75000.0,2200,2020-06-26,A,IN-FORCE,,12
38151,121,4224,48256.8,1795,2020-06-24,E,IN-FORCE,,12
17083,136,4228,450000.0,1914,2020-01-03,E,IN-FORCE,,12
15680,167,4231,250000.0,1490,2020-01-13,E,IN-FORCE,,1
8237,67,4243,750.0,1893,2020-05-18,A,LAPSE,,1
38603,136,4244,314100.0,2193,2020-06-25,E,IN-FORCE,,12
38507,151,4263,2500000.0,2554,2020-06-22,E,IN-FORCE,,1
13228,105,4264,142500.0,1769,2020-06-25,A,IN-FORCE,,12
33172,136,4269,45000.0,1785,2020-05-18,E,IN-FORCE,,12
33164,136,4275,25000.0,685,2020-05-29,E,IN-FORCE,,12
8930,3,4278,125000.0,377,2020-05-19,A,IN-FORCE,,1
17100,166,4282,121677.5,2506,2020-01-15,E,IN-FORCE,,12
23765,120,4283,54778.8,1981,2020-02-27,E,IN-FORCE,,12
28399,119,4287,108000.0,1596,2020-03-17,E,IN-FORCE,,12
36400,119,4287,108000.0,693,2020-06-11,E,IN-FORCE,,12
3405,111,4297,175000.0,1079,2020-02-21,A,LAPSE,,1
35628,165,4301,125000.0,297,2020-06-16,E,IN-FORCE,,1
4840,115,4304,25000.0,805,2020-03-14,A,CANCELED DURING COOLING OFF PERIOD,,12
31546,121,4308,54778.8,1069,2020-04-29,E,IN-FORCE,,12
32536,159,4313,1462500.0,1636,2020-06-01,E,IN-FORCE,,12
18015,168,4315,12500.0,395,2020-03-02,E,IN-FORCE,,12
12435,3,4316,125000.0,784,2020-06-19,A,IN-FORCE,,1
27076,165,4318,125000.0,1855,2020-03-13,E,IN-FORCE,,12
33072,166,4338,250000.0,852,2020-05-28,E,IN-FORCE,,1
17138,166,4340,812000.0,937,2020-01-28,E,IN-FORCE,,12
8400,2,4341,50000.0,831,2020-05-13,A,IN-FORCE,,1
20185,137,4349,30000.0,2463,2020-01-20,E,IN-FORCE,,1
33854,119,4376,225000.0,867,2020-05-27,E,IN-FORCE,,12
4058,24,4389,250000.0,1775,2020-03-09,A,IN-FORCE,,12
30541,167,4403,25000.0,1623,2020-04-03,E,IN-FORCE,,12
36708,157,4416,5000000.0,2278,2020-06-18,E,IN-FORCE,,12
29708,167,4419,12500.0,699,2020-03-20,E,IN-FORCE,,6
27839,137,4442,25000.0,1651,2020-03-12,E,IN-FORCE,,12
3834,2,4445,50000.0,1215,2020-02-28,A,IN-FORCE,,1
22454,128,4452,900000.0,1837,2020-02-17,E,IN-FORCE,,12
23526,128,4455,1350000.0,1470,2020-02-14,E,IN-FORCE,,12
194,34,4458,750000.0,1621,2020-03-10,A,IN-FORCE,,0
24536,165,4460,12500.0,2431,2020-03-06,E,IN-FORCE,,1
7435,2,4465,50000.0,470,2020-04-29,A,IN-FORCE,,1
22430,167,4479,125000.0,1419,2020-03-09,E,IN-FORCE,,1
29272,166,4482,300000.0,859,2020-03-18,E,IN-FORCE,,1
12778,6,4489,375000.0,2983,2020-06-23,A,IN-FORCE,,12
37988,136,4489,210000.0,1218,2020-06-23,E,IN-FORCE,,12
39020,167,4491,50000.0,548,2020-06-24,E,IN-FORCE,,1
35368,136,4493,25000.0,2442,2020-06-04,E,IN-FORCE,,1
4814,2,4495,50000.0,2015,2020-04-10,A,CANCELED DURING COOLING OFF PERIOD,,1
28769,159,4511,1250000.0,619,2020-03-24,E,IN-FORCE,,12
4021,39,4515,375000.0,816,2020-02-29,A,LAPSE,,1
564,6,4519,1625000.0,2313,2020-01-03,A,IN-FORCE,,3
33170,151,4523,2500000.0,698,2020-05-21,E,IN-FORCE,,12
17303,136,4524,105000.0,547,2020-01-02,E,IN-FORCE,,12
18242,166,4545,1250000.0,1094,2020-01-20,E,IN-FORCE,,12
29082,119,4549,210000.0,543,2020-03-17,E,IN-FORCE,,12
34261,140,4560,450000.0,569,2020-05-30,E,IN-FORCE,,1
32623,136,4565,30000.0,1129,2020-05-29,E,IN-FORCE,,12
9664,26,4568,62500.0,1938,2020-05-29,A,IN-FORCE,,12
21970,166,4583,167500.0,1918,2020-04-13,E,IN-FORCE,,1
12156,65,4597,500.0,2583,2020-06-22,A,IN-FORCE,,12
30298,159,4600,1250000.0,1247,2020-04-03,E,IN-FORCE,,12
19932,166,4602,50000.0,2825,2020-01-22,E,CANCELED DURING COOLING OFF PERIOD,,1
17663,136,4616,200000.0,2775,2020-01-02,E,IN-FORCE,,12
5541,3,4620,125000.0,510,2020-03-24,A,IN-FORCE,,1
22199,133,4622,775320.0,2094,2020-02-05,E,IN-FORCE,,12
30941,166,4625,250000.0,2584,2020-04-21,E,IN-FORCE,,1
6606,2,4640,50000.0,1341,2020-04-14,A,IN-FORCE,,1
37376,165,4643,250000.0,1875,2020-06-23,E,IN-FORCE,,1
12852,80,4661,375.0,2008,2020-06-25,A,IN-FORCE,,12
16468,165,4667,250000.0,1634,2020-01-16,E,IN-FORCE,,1
16938,136,4673,50000.0,452,2020-01-02,E,IN-FORCE,,12
28296,167,4674,25000.0,2836,2020-04-02,E,IN-FORCE,,12
36733,166,4685,250000.0,2089,2020-06-17,E,IN-FORCE,,6
30189,167,4690,2500000.0,2130,2020-04-30,E,IN-FORCE,,1
12032,27,4691,31250.0,1103,2020-06-19,A,IN-FORCE,,12
37910,167,4692,62500.0,2370,2020-06-24,E,IN-FORCE,,12
24086,167,4751,125000.0,2396,2020-04-07,E,IN-FORCE,,12
27820,136,4757,270000.0,1979,2020-03-26,E,IN-FORCE,,12
31399,136,4760,54000.0,693,2020-04-22,E,IN-FORCE,,1
24462,136,4762,62500.0,710,2020-02-20,E,IN-FORCE,,1
11188,41,4764,250000.0,1764,2020-06-25,A,IN-FORCE,,12
22703,167,4765,220000.0,2572,2020-02-10,E,IN-FORCE,,12
26976,167,4793,100000.0,2853,2020-03-30,E,IN-FORCE,,12
18936,127,4795,337500.0,1046,2020-01-31,E,IN-FORCE,,12
23718,119,4798,300000.0,1627,2020-02-17,E,IN-FORCE,,12
20758,128,4807,1350000.0,897,2020-01-23,E,IN-FORCE,,12
9090,2,4814,50000.0,1946,2020-05-27,A,IN-FORCE,,12
6513,2,4816,125000.0,1022,2020-04-15,A,IN-FORCE,,12
30518,167,4818,12500.0,2401,2020-06-02,E,IN-FORCE,,1
31045,167,4819,1699772.5,405,2020-04-16,E,SURRENDERED,2020-09-09,1
31560,166,4820,25000.0,2875,2020-05-22,E,LAPSE,,1
11653,105,4824,52500.0,1434,2020-06-24,A,IN-FORCE,,12
1408,2,4836,50000.0,2709,2020-01-28,A,IN-FORCE,,12
563,6,4837,2500000.0,2921,2020-01-03,A,IN-FORCE,,3
28680,167,4845,25000.0,436,2020-03-30,E,IN-FORCE,,1
13691,88,4850,50000.0,1992,2020-06-26,A,IN-FORCE,,12
37906,129,4861,375000.0,2097,2020-06-24,E,IN-FORCE,,1
8867,6,4862,150000.0,2734,2020-05-19,A,IN-FORCE,,12
15442,136,4887,1250000.0,2517,2020-02-06,E,IN-FORCE,,12
11924,63,4888,500.0,1341,2020-06-19,A,IN-FORCE,,12
18274,165,4897,250000.0,2305,2020-01-31,E,IN-FORCE,,1
26022,132,4918,412500.0,1736,2020-03-04,E,IN-FORCE,,12
17334,136,4923,45000.0,945,2020-01-02,E,IN-FORCE,,12
24850,136,4932,1342500.0,1101,2020-02-24,E,IN-FORCE,,12
34078,159,4933,1250000.0,2982,2020-06-09,E,IN-FORCE,,1
8264,96,4936,250000.0,2861,2020-05-29,A,IN-FORCE,,12
18903,119,4947,450000.0,2808,2020-01-23,E,IN-FORCE,,12
18944,166,4955,125000.0,1361,2020-01-14,E,IN-FORCE,,1
7098,88,4957,50000.0,2052,2020-04-30,A,IN-FORCE,,12
29483,136,4961,375000.0,1505,2020-05-30,E,IN-FORCE,,12
7079,105,4971,12500.0,2634,2020-04-22,A,IN-FORCE,,12
37029,167,4972,125000.0,653,2020-06-15,E,IN-FORCE,,1
27173,165,4973,250000.0,2701,2020-03-09,E,IN-FORCE,,1
27413,159,4984,1500000.0,2230,2020-03-18,E,IN-FORCE,,12
24749,136,4992,1015500.0,561,2020-02-24,E,IN-FORCE,,12
34899,136,4994,1800000.0,2689,2020-06-01,E,IN-FORCE,,12
9077,2,4995,50000.0,2455,2020-05-30,A,IN-FORCE,,12
34952,136,5000,300000.0,2620,2020-06-09,E,IN-FORCE,,12
23459,167,5003,75000.0,1924,2020-02-14,E,IN-FORCE,,1
21471,167,5018,250000.0,2274,2020-01-31,E,IN-FORCE,,1
20778,128,5023,849960.0,2174,2020-01-31,E,IN-FORCE,,12
4375,66,5025,500.0,1304,2020-03-09,A,IN-FORCE,,12
35200,128,5027,337500.0,639,2020-06-16,E,IN-FORCE,,12
23341,165,5035,250000.0,291,2020-02-17,E,IN-FORCE,,12
36847,136,5035,90000.0,361,2020-06-18,E,IN-FORCE,,12
3875,2,5054,50000.0,2819,2020-02-29,A,IN-FORCE,,12
11222,105,5078,12500.0,642,2020-06-17,A,IN-FORCE,,1
128,33,5087,4591084.6,2526,2020-05-13,A,IN-FORCE,,12
22028,167,5089,50000.0,1322,2020-02-04,E,IN-FORCE,,1
7490,2,5090,50000.0,755,2020-04-29,A,IN-FORCE,,1
30668,165,5093,125000.0,899,2020-05-08,E,IN-FORCE,,1
7373,2,5097,50000.0,586,2020-05-19,A,IN-FORCE,,1
35476,136,5116,75000.0,1990,2020-06-05,E,IN-FORCE,,12
22525,168,5138,91925.0,2005,2020-02-19,E,IN-FORCE,,1
15964,166,5144,25000.0,494,2020-01-13,E,IN-FORCE,,1
9191,105,5152,75000.0,2683,2020-05-27,A,IN-FORCE,,1
34926,165,5160,125000.0,1304,2020-06-10,E,IN-FORCE,,12
36740,136,5165,375000.0,2154,2020-06-15,E,IN-FORCE,,12
5295,115,5182,15000.0,2200,2020-03-24,A,IN-FORCE,,12
26128,120,5184,31666.5,1569,2020-02-28,E,IN-FORCE,,12
13134,105,5189,75000.0,259,2020-06-25,A,IN-FORCE,,12
17730,120,5212,109557.6,328,2020-01-03,E,IN-FORCE,,12
10823,2,5218,50000.0,322,2020-06-12,A,IN-FORCE,,12
25663,136,5236,562500.0,863,2020-02-25,E,IN-FORCE,,12
15884,159,5240,2500000.0,355,2020-01-20,E,IN-FORCE,,12
12479,7,5245,50000.0,594,2020-06-25,A,IN-FORCE,,12
29356,167,5253,125000.0,2044,2020-03-21,E,IN-FORCE,,1
24805,136,5260,25000.0,2074,2020-02-21,E,IN-FORCE,,12
26059,136,5265,27000.0,796,2020-03-17,E,IN-FORCE,,1
39655,136,5277,25000.0,1061,2020-06-26,E,IN-FORCE,,1
32006,157,5294,1250000.0,1562,2020-05-04,E,CANCELED DURING COOLING OFF PERIOD,,12
12324,71,5295,750.0,1892,2020-06-29,A,IN-FORCE,,12
19135,166,5299,625000.0,2299,2020-02-29,E,IN-FORCE,,1
22657,136,5310,25000.0,1316,2020-02-21,E,IN-FORCE,,1
19646,166,5321,150000.0,1619,2020-01-20,E,IN-FORCE,,3
10008,0,5324,6250.0,446,2020-05-29,A,LAPSE,,1
27405,166,5325,125000.0,1220,2020-03-16,E,IN-FORCE,,12
25492,136,5328,25000.0,2508,2020-02-27,E,IN-FORCE,,12
12522,105,5331,12500.0,2707,2020-06-24,A,IN-FORCE,,1
24260,159,5332,1250000.0,1984,2020-02-21,E,IN-FORCE,,1
28848,157,5335,1260000.0,1979,2020-03-16,E,IN-FORCE,,12
4389,3,5340,125000.0,1292,2020-03-09,A,IN-FORCE,,1
2029,3,5357,125000.0,2793,2020-01-30,A,LAPSE,,1
479,114,5362,15000.0,1708,2020-01-10,A,IN-FORCE,,1
28586,165,5368,125000.0,1543,2020-06-05,E,IN-FORCE,,1
10241,2,5378,50000.0,1628,2020-06-03,A,IN-FORCE,,12
10540,105,5392,57500.0,2957,2020-06-09,A,IN-FORCE,,12
37669,167,5403,12500.0,447,2020-06-24,E,IN-FORCE,,12
29426,159,5409,25000.0,1974,2020-03-24,E,IN-FORCE,,1
21532,167,5410,375000.0,280,2020-02-19,E,IN-FORCE,,1
7822,2,5414,50000.0,1880,2020-05-05,A,IN-FORCE,,1
31557,139,5421,25000.0,2471,2020-04-27,E,IN-FORCE,,1
37532,136,5422,25000.0,210,2020-06-18,E,IN-FORCE,,12
561,115,5455,15000.0,2412,2020-01-21,A,IN-FORCE,,12
39274,136,5464,25000.0,237,2020-06-26,E,IN-FORCE,,1
24766,167,5473,125000.0,2772,2020-02-28,E,IN-FORCE,,1
36372,135,5476,850000.0,2796,2020-06-13,E,IN-FORCE,,12
12292,115,5479,25000.0,1733,2020-06-23,A,IN-FORCE,,12
37168,159,5481,2500000.0,1894,2020-06-23,E,IN-FORCE,,1
37615,136,5497,150000.0,2483,2020-06-24,E,IN-FORCE,,12
33514,169,5501,180000.0,1762,2020-06-03,E,IN-FORCE,,1
37926,136,5520,180000.0,1202,2020-06-20,E,IN-FORCE,,1
16390,136,5541,43200.0,884,2020-01-06,E,IN-FORCE,,12
28761,137,5543,250000.0,2083,2020-03-16,E,IN-FORCE,,1
31315,167,5544,250000.0,1568,2020-04-23,E,IN-FORCE,,12
16186,165,5571,200000.0,2240,2020-01-06,E,IN-FORCE,,1
26119,136,5631,25000.0,1139,2020-02-28,E,IN-FORCE,,12
16550,158,5645,1250000.0,2971,2020-01-02,E,IN-FORCE,,12
6706,2,5649,50000.0,932,2020-04-16,A,IN-FORCE,,12
22735,128,5662,450000.0,808,2020-02-12,E,IN-FORCE,,12
19412,136,5664,240630.0,2798,2020-01-22,E,IN-FORCE,,1
23280,166,5670,250000.0,2561,2020-02-19,E,IN-FORCE,,1
38868,136,5672,31250.0,2942,2020-06-24,E,IN-FORCE,,12
36571,166,5684,125000.0,2081,2020-06-22,E,IN-FORCE,,1
11984,66,5698,500.0,436,2020-06-20,A,IN-FORCE,,1
16737,166,5702,25000.0,2257,2020-01-20,E,IN-FORCE,,1
16984,136,5713,360000.0,1831,2020-01-02,E,IN-FORCE,,12
10414,2,5718,125000.0,2350,2020-06-05,A,IN-FORCE,,1
4259,97,5723,500000.0,545,2020-03-06,A,IN-FORCE,,12
16641,118,5732,600000.0,2941,2020-01-07,E,IN-FORCE,,0
15433,165,5738,250000.0,931,2020-01-03,E,IN-FORCE,,12
39423,136,5776,25000.0,2917,2020-06-27,E,IN-FORCE,,12
19594,127,5781,337500.0,1880,2020-01-31,E,IN-FORCE,,12
20011,119,5789,300000.0,2551,2020-01-22,E,CANCELED DURING COOLING OFF PERIOD,,12
22959,168,5798,125000.0,2084,2020-02-27,E,IN-FORCE,,1
1260,96,5807,250000.0,2051,2020-01-24,A,IN-FORCE,,12
36515,165,5817,158982.5,467,2020-06-29,E,IN-FORCE,,1
19151,136,5841,750000.0,2563,2020-01-15,E,IN-FORCE,,3
39075,136,5845,500000.0,1468,2020-06-26,E,IN-FORCE,,12
35730,165,5848,250000.0,2385,2020-06-17,E,IN-FORCE,,1
32385,158,5854,1250000.0,2739,2020-05-28,E,IN-FORCE,,12
23823,136,5855,25000.0,2047,2020-02-18,E,IN-FORCE,,1
10030,3,5862,125000.0,1502,2020-05-29,A,CANCELED DURING COOLING OFF PERIOD,,1
27425,136,5866,125000.0,1871,2020-03-10,E,IN-FORCE,,1
34217,167,5867,125000.0,1514,2020-05-30,E,IN-FORCE,,1
27222,137,5869,54000.0,870,2020-03-11,E,IN-FORCE,,12
34762,136,5884,250000.0,235,2020-06-02,E,IN-FORCE,,12
8366,105,5890,131375.0,2007,2020-05-27,A,IN-FORCE,,12
6985,2,5891,50000.0,2845,2020-04-22,A,IN-FORCE,,1
28974,167,5893,12500.0,1583,2020-03-19,E,IN-FORCE,,12
11485,2,5899,50000.0,514,2020-06-17,A,IN-FORCE,,1
11837,105,5899,12500.0,2746,2020-06-22,A,IN-FORCE,,1
36238,167,5908,125000.0,2169,2020-06-15,E,IN-FORCE,,12
34253,165,5924,56250.0,1112,2020-06-02,E,IN-FORCE,,12
36233,136,5928,1450000.0,1858,2020-06-17,E,IN-FORCE,,12
10065,97,5942,500000.0,694,2020-06-22,A,IN-FORCE,,12
23366,136,5956,50000.0,383,2020-02-28,E,IN-FORCE,,12
37989,136,5964,25000.0,944,2020-06-25,E,IN-FORCE,,12
1622,35,5969,100400.0,337,2020-01-31,A,LAPSE,,1
30426,167,6010,250000.0,2023,2020-04-01,E,IN-FORCE,,1
20308,166,6034,125000.0,2115,2020-01-30,E,IN-FORCE,,3
20316,166,6034,125000.0,1415,2020-01-30,E,IN-FORCE,,3
13431,105,6038,50000.0,676,2020-06-25,A,IN-FORCE,,12
12882,105,6044,40872.5,1399,2020-06-25,A,IN-FORCE,,12
37132,136,6045,25000.0,1832,2020-06-17,E,IN-FORCE,,1
1900,3,6051,125000.0,2121,2020-01-24,A,LAPSE,,1
31893,167,6055,125000.0,2107,2020-05-14,E,IN-FORCE,,12
38475,136,6062,300425.0,1005,2020-06-23,E,IN-FORCE,,12
17142,166,6067,250000.0,733,2020-06-15,E,IN-FORCE,,12
16857,167,6070,1265565.0,2471,2020-01-07,E,IN-FORCE,,1
9392,2,6100,50000.0,526,2020-05-28,A,IN-FORCE,,1
3159,111,6107,175000.0,2818,2020-02-19,A,IN-FORCE,,1
3278,111,6107,175000.0,753,2020-02-20,A,LAPSE,,1
15359,139,6109,30000.0,815,2020-01-07,E,IN-FORCE,,1
9759,96,6110,250000.0,1868,2020-06-11,A,IN-FORCE,,12
24196,136,6121,25000.0,2682,2020-02-26,E,IN-FORCE,,1
9266,3,6123,125000.0,775,2020-05-22,A,LAPSE,,1
15608,167,6134,25000.0,1943,2020-03-02,E,IN-FORCE,,12
31256,165,6137,25000.0,2181,2020-06-10,E,IN-FORCE,,1
17718,159,6138,1250000.0,1391,2020-01-09,E,IN-FORCE,,1
21998,136,6140,875000.0,1115,2020-02-20,E,IN-FORCE,,12
33266,136,6144,128000.0,1227,2020-05-18,E,IN-FORCE,,12
18890,120,6152,54778.8,2776,2020-01-09,E,IN-FORCE,,12
15962,166,6159,25000.0,1510,2020-01-22,E,IN-FORCE,,1
20964,128,6167,787500.0,1661,2020-01-30,E,IN-FORCE,,12
31053,165,6169,125000.0,714,2020-04-16,E,IN-FORCE,,1
38935,166,6177,375000.0,261,2020-06-25,E,IN-FORCE,,12
29817,165,6180,375000.0,1879,2020-04-09,E,IN-FORCE,,1
