POLICY_NUMBER,PLAN_CODE,CLIENT_CODE,SUM_ASSURED,MODAL_PREMIUM,ISSUE_DATE,TYPE,POLICY_STATUS,SURRENDER_DATE,PAYMENT_MODE
23271,128,2890,1125000,2446,2020-02-18 00:00:00,E,IN-FORCE,,12
4528,115,2906,25000,2164,2020-03-16 00:00:00,A,IN-FORCE,,12
39694,136,2916,25000,388,2020-06-27 00:00:00,E,CANCELED DURING COOLING OFF PERIOD,,12
2706,43,2919,375,1341,2020-02-20 00:00:00,A,IN-FORCE,,12
23974,128,2929,675000,1017,2020-03-04 00:00:00,E,IN-FORCE,,12
23196,165,2935,12500,1010,2020-02-13 00:00:00,E,IN-FORCE,,1
6180,3,2949,125000,1430,2020-04-03 00:00:00,A,IN-FORCE,,1
15279,116,2952,,1745,2020-06-22 00:00:00,E,IN-FORCE,,12
34999,136,2976,612500,849,2020-06-04 00:00:00,E,IN-FORCE,,12
34564,136,2981,180000,692,2020-05-29 00:00:00,E,IN-FORCE,,12
15377,136,2982,105000,772,2020-01-21 00:00:00,E,IN-FORCE,,1
15430,166,2983,425000,2215,2020-01-31 00:00:00,E,IN-FORCE,,12
13532,105,2985,32500,1908,2020-06-26 00:00:00,A,IN-FORCE,,12
20036,136,2990,164740,386,2020-01-29 00:00:00,E,IN-FORCE,,12
13650,88,2994,50000,2617,2020-06-27 00:00:00,A,IN-FORCE,,6
4857,96,2999,250000,707,2020-03-18 00:00:00,A,IN-FORCE,,12
29735,159,3011,5000000,1625,2020-03-23 00:00:00,E,IN-FORCE,,12
22346,167,3017,25000,1079,2020-02-18 00:00:00,E,IN-FORCE,,12
31341,136,3027,650000,1214,2020-04-24 00:00:00,E,IN-FORCE,,12
29690,151,3036,1250000,1435,2020-03-27 00:00:00,E,IN-FORCE,,1
11065,105,3047,12500,975,2020-06-18 00:00:00,A,IN-FORCE,,12
37927,167,3048,500000,408,2020-06-23 00:00:00,E,IN-FORCE,,1
24222,166,3055,25000,282,2020-05-28 00:00:00,E,IN-FORCE,,1
927,25,3063,62500,540,2020-01-09 00:00:00,A,LAPSE,,1
13030,3,3064,125000,779,2020-06-24 00:00:00,A,IN-FORCE,,1
25567,169,3073,150000,2794,2020-02-29 00:00:00,E,IN-FORCE,,12
7427,105,3077,12500,2780,2020-05-12 00:00:00,A,LAPSE,,1
17488,167,3080,125000,2609,2020-01-14 00:00:00,E,IN-FORCE,,1
409,96,3090,250000,226,2020-01-03 00:00:00,A,IN-FORCE,,12
15682,154,3112,2500000,262,2020-01-16 00:00:00,E,CANCELED DURING COOLING OFF PERIOD,,12
38031,136,3141,1562500,740,2020-06-25 00:00:00,E,IN-FORCE,,12
30706,159,3156,1250000,459,2020-04-08 00:00:00,E,IN-FORCE,,1
27727,166,3164,23750,2741,2020-03-16 00:00:00,E,IN-FORCE,,6
23206,168,3169,225000,2163,2020-03-25 00:00:00,E,IN-FORCE,,12
8942,3,3174,125000,2892,2020-05-19 00:00:00,A,LAPSE,,1
36135,167,3189,12500,1490,2020-06-17 00:00:00,E,IN-FORCE,,1
33189,136,3207,150000,852,2020-05-29 00:00:00,E,IN-FORCE,,12
33260,159,3211,2500000,903,2020-05-21 00:00:00,E,IN-FORCE,,1
4263,25,3214,250000,2878,2020-03-17 00:00:00,A,IN-FORCE,,12
31531,167,3229,125000,2142,2020-04-29 00:00:00,E,IN-FORCE,,1
18093,167,3238,25000,2163,2020-01-16 00:00:00,E,IN-FORCE,,1
25190,166,3240,250000,378,2020-06-02 00:00:00,E,IN-FORCE,,6
24820,167,3251,75000,2574,2020-05-05 00:00:00,E,IN-FORCE,,1
12281,41,3259,117187.5,1732,2020-06-28 00:00:00,A,IN-FORCE,,12
12301,7,3259,50000,429,2020-06-27 00:00:00,A,IN-FORCE,,12
13145,98,3273,1250000,1130,2020-06-24 00:00:00,A,LAPSE,,3
29683,167,3276,250000,708,2020-04-27 00:00:00,E,IN-FORCE,,1
26227,136,3294,78750,2940,2020-02-29 00:00:00,E,IN-FORCE,,12
16746,166,3310,125000,1363,2020-01-02 00:00:00,E,IN-FORCE,,1
38905,167,3321,75000,905,2020-06-25 00:00:00,E,IN-FORCE,,12
26428,151,3325,2500000,2460,2020-02-29 00:00:00,E,IN-FORCE,,1
31951,121,3342,48256.8,1956,2020-04-30 00:00:00,E,IN-FORCE,,12
24079,136,3349,43750,729,2020-03-06 00:00:00,E,IN-FORCE,,12
38790,139,3350,500000,1831,2020-06-24 00:00:00,E,IN-FORCE,,12
17221,166,3352,250000,2502,2020-01-02 00:00:00,E,IN-FORCE,,1
23164,165,3353,125000,2244,2020-03-05 00:00:00,E,IN-FORCE,,1
33594,167,3361,250000,600,2020-06-01 00:00:00,E,IN-FORCE,,1
13633,96,3366,250000,1728,2020-06-26 00:00:00,A,IN-FORCE,,12
10855,2,3376,50000,1023,2020-06-15 00:00:00,A,IN-FORCE,,1
23257,165,3383,62500,830,2020-02-24 00:00:00,E,IN-FORCE,,1
2084,2,3387,125000,1677,2020-02-11 00:00:00,A,IN-FORCE,,6
21493,136,3395,145000,1493,2020-01-30 00:00:00,E,IN-FORCE,,1
28496,166,3403,125000,1611,2020-04-08 00:00:00,E,IN-FORCE,,1
24555,128,3429,337500,2628,2020-02-24 00:00:00,E,IN-FORCE,,12
33865,136,3432,625000,1701,2020-05-28 00:00:00,E,IN-FORCE,,12
8107,105,3435,12500,817,2020-05-15 00:00:00,A,IN-FORCE,,12
7907,105,3439,12500,2736,2020-05-12 00:00:00,A,LAPSE,,1
17507,136,3450,250000,909,2020-01-02 00:00:00,E,IN-FORCE,,12
6362,3,3454,125000,1203,2020-04-08 00:00:00,A,CANCELED DURING COOLING OFF PERIOD,,1
28918,136,3460,36000,328,2020-03-30 00:00:00,E,IN-FORCE,,1
5184,93,3464,500000,725,2020-03-23 00:00:00,A,IN-FORCE,,12
5185,41,3464,95000,1488,2020-03-23 00:00:00,A,IN-FORCE,,12
5192,41,3464,437500,1021,2020-03-23 00:00:00,A,IN-FORCE,,12
29054,167,3464,25000,1959,2020-03-23 00:00:00,E,IN-FORCE,,12
21985,166,3470,12500,205,2020-02-11 00:00:00,E,IN-FORCE,,3
12981,97,3481,500000,1861,2020-06-25 00:00:00,A,IN-FORCE,,12
38980,166,3481,125000,1170,2020-06-25 00:00:00,E,IN-FORCE,,1
14668,55,3499,375000,1186,2020-01-07 00:00:00,D,IN-FORCE,,0
25902,139,3512,425000,2161,2020-02-28 00:00:00,E,IN-FORCE,,6
34262,136,3534,250000,2009,2020-05-28 00:00:00,E,IN-FORCE,,12
15978,166,3552,100000,1857,2020-03-04 00:00:00,E,IN-FORCE,,1
8250,105,3558,12500,1192,2020-05-14 00:00:00,A,IN-FORCE,,1
15783,167,3565,464245,2712,2020-01-21 00:00:00,E,CANCELED DURING COOLING OFF PERIOD,,6
35110,136,3568,25000,497,2020-06-05 00:00:00,E,IN-FORCE,,12
370,43,3581,375,2498,2020-01-06 00:00:00,A,IN-FORCE,,12
3457,96,3583,250000,241,2020-02-25 00:00:00,A,IN-FORCE,,12
36776,154,3584,2500000,1073,2020-06-19 00:00:00,E,IN-FORCE,,12
35529,166,3594,375000,2136,2020-06-11 00:00:00,E,IN-FORCE,,12
25563,136,3598,750000,2409,2020-03-12 00:00:00,E,IN-FORCE,,12
16094,119,3620,45000,1114,2020-01-20 00:00:00,E,IN-FORCE,,12
36869,121,3621,48256.8,1373,2020-06-16 00:00:00,E,IN-FORCE,,12
34420,165,3625,125000,2896,2020-05-30 00:00:00,E,IN-FORCE,,1
18434,136,3626,225000,585,2020-01-30 00:00:00,E,IN-FORCE,,12
19861,136,3641,180000,2890,2020-01-21 00:00:00,E,IN-FORCE,,12
26378,127,3642,450000,2397,2020-03-06 00:00:00,E,IN-FORCE,,12
15748,167,3644,100000,2830,2020-03-09 00:00:00,E,IN-FORCE,,1
7707,2,3645,125000,2157,2020-05-08 00:00:00,A,IN-FORCE,,12
21844,166,3647,12500,807,2020-02-05 00:00:00,E,IN-FORCE,,1
32396,137,3649,25000,429,2020-06-22 00:00:00,E,IN-FORCE,,12
13497,2,3652,125000,2145,2020-06-26 00:00:00,A,IN-FORCE,,12
15291,161,3653,17968.75,487,2020-01-28 00:00:00,E,IN-FORCE,,0
2957,0,3657,6250,2283,2020-02-13 00:00:00,A,CANCELED DURING COOLING OFF PERIOD,,1
11036,2,3659,125000,1954,2020-06-12 00:00:00,A,IN-FORCE,,3
1160,2,3685,50000,1668,2020-01-15 00:00:00,A,IN-FORCE,,1
28856,121,3691,109557.6,2649,2020-03-17 00:00:00,E,IN-FORCE,,12
9769,97,3715,500000,1676,2020-05-29 00:00:00,A,IN-FORCE,,12
18537,166,3726,250000,2958,2020-01-10 00:00:00,E,IN-FORCE,,1
25301,167,3732,200000,1116,2020-06-01 00:00:00,E,IN-FORCE,,12
38030,121,3736,86532,1137,2020-06-25 00:00:00,E,IN-FORCE,,12
13448,105,3745,50000,990,2020-06-26 00:00:00,A,IN-FORCE,,12
26350,166,3751,500000,2932,2020-03-06 00:00:00,E,IN-FORCE,,1
38121,136,3753,300000,251,2020-06-25 00:00:00,E,IN-FORCE,,12
6980,2,3756,50000,1368,2020-04-21 00:00:00,A,IN-FORCE,,12
18975,119,3769,600000,357,2020-02-28 00:00:00,E,IN-FORCE,,12
33291,165,3771,125000,1245,2020-05-20 00:00:00,E,IN-FORCE,,12
28621,136,3772,125000,373,2020-03-24 00:00:00,E,IN-FORCE,,1
12727,114,3777,15000,471,2020-06-25 00:00:00,A,IN-FORCE,,12
22559,120,3786,109557.6,2461,2020-02-21 00:00:00,E,IN-FORCE,,12
6109,47,3793,750,1369,2020-04-09 00:00:00,A,IN-FORCE,,6
4076,2,3794,50000,2157,2020-03-06 00:00:00,A,IN-FORCE,,1
391,105,3840,425000,809,2020-01-10 00:00:00,A,IN-FORCE,,12
20732,120,3841,31666.5,910,2020-01-28 00:00:00,E,CANCELED DURING COOLING OFF PERIOD,,12
21594,168,3843,75000,2445,2020-02-21 00:00:00,E,IN-FORCE,,12
19609,165,3849,125000,898,2020-01-20 00:00:00,E,IN-FORCE,,1
20765,120,3851,109557.6,879,2020-01-22 00:00:00,E,IN-FORCE,,12
31559,167,3853,250000,2292,2020-04-29 00:00:00,E,IN-FORCE,,1
15674,167,3857,125000,2163,2020-02-12 00:00:00,E,IN-FORCE,,1
23175,136,3874,150000,370,2020-03-06 00:00:00,E,IN-FORCE,,12
22687,138,3875,25000,420,2020-02-12 00:00:00,E,IN-FORCE,,12
11970,105,3893,12500,1994,2020-06-18 00:00:00,A,IN-FORCE,,1
9949,17,3902,500,316,2020-05-29 00:00:00,A,IN-FORCE,,12
11980,41,3902,87500,342,2020-06-18 00:00:00,A,IN-FORCE,,12
39191,136,3922,74812.5,201,2020-06-25 00:00:00,E,IN-FORCE,,1
31489,165,3926,500000,1283,2020-04-29 00:00:00,E,IN-FORCE,,1
3559,0,3938,6250,2675,2020-02-26 00:00:00,A,IN-FORCE,,1
24422,136,3945,500000,386,2020-02-27 00:00:00,E,IN-FORCE,,12
30929,136,3947,125000,943,2020-04-17 00:00:00,E,IN-FORCE,,12
15360,167,3948,125000,2325,2020-03-10 00:00:00,E,IN-FORCE,,1
36718,136,3951,25000,1699,2020-06-24 00:00:00,E,IN-FORCE,,1
8189,22,3959,125000,2814,2020-05-14 00:00:00,A,IN-FORCE,,1
16258,166,3960,12500,2952,2020-02-28 00:00:00,E,IN-FORCE,,1
489,92,3978,250000,2192,2020-01-03 00:00:00,A,IN-FORCE,,12
10880,2,4000,50000,2776,2020-06-16 00:00:00,A,IN-FORCE,,12
30687,167,4002,500000,1258,2020-04-14 00:00:00,E,IN-FORCE,,12
23345,166,4005,250000,2705,2020-03-26 00:00:00,E,IN-FORCE,,1
2149,23,4010,250000,315,2020-01-31 00:00:00,A,IN-FORCE,,12
19966,136,4018,495000,388,2020-01-23 00:00:00,E,IN-FORCE,,12
12707,105,4036,12500,2730,2020-06-24 00:00:00,A,IN-FORCE,,6
26703,167,4051,125000,317,2020-03-11 00:00:00,E,IN-FORCE,,1
449,96,4056,250000,430,2020-01-02 00:00:00,A,LAPSE,,12
25145,120,4080,109557.6,692,2020-02-24 00:00:00,E,IN-FORCE,,12
719,3,4088,125000,2373,2020-01-13 00:00:00,A,IN-FORCE,,1
34114,167,4105,25000,1478,2020-06-09 00:00:00,E,IN-FORCE,,12
35997,136,4106,180000,747,2020-06-17 00:00:00,E,IN-FORCE,,12
30046,121,4120,98470.2,1541,2020-03-26 00:00:00,E,IN-FORCE,,12
12975,2,4121,50000,1339,2020-06-26 00:00:00,A,IN-FORCE,,6
9017,2,4124,50000,965,2020-05-27 00:00:00,A,IN-FORCE,,1
6587,2,4130,50000,987,2020-04-13 00:00:00,A,IN-FORCE,,3
6638,2,4133,125000,1801,2020-04-15 00:00:00,A,IN-FORCE,,1
18479,151,4135,2500000,2250,2020-01-24 00:00:00,E,IN-FORCE,,12
37322,159,4144,1250000,1246,2020-06-24 00:00:00,E,IN-FORCE,,1
31386,167,4149,125000,367,2020-04-22 00:00:00,E,IN-FORCE,,12
18848,167,4151,375000,2435,2020-01-17 00:00:00,E,IN-FORCE,,1
639,0,4163,6250,1486,2020-01-06 00:00:00,A,IN-FORCE,,1
8474,105,4185,50000,2184,2020-05-29 00:00:00,A,IN-FORCE,,12
21455,167,4188,250000,2833,2020-02-04 00:00:00,E,IN-FORCE,,1
29423,136,4200,82500,1105,2020-03-20 00:00:00,E,IN-FORCE,,1
16212,166,4203,1250000,1722,2020-02-14 00:00:00,E,IN-FORCE,,1
9710,24,4207,250000,799,2020-05-29 00:00:00,A,IN-FORCE,,6
12927,105,4218,75000,2200,2020-06-26 00:00:00,A,IN-FORCE,,12
38151,121,4224,48256.8,1795,2020-06-24 00:00:00,E,IN-FORCE,,12
17083,136,4228,450000,1914,2020-01-03 00:00:00,E,IN-FORCE,,12
15680,167,4231,250000,1490,2020-01-13 00:00:00,E,IN-FORCE,,1
8237,67,4243,750,1893,2020-05-18 00:00:00,A,LAPSE,,1
38603,136,4244,314100,2193,2020-06-25 00:00:00,E,IN-FORCE,,12
38507,151,4263,2500000,2554,2020-06-22 00:00:00,E,IN-FORCE,,1
13228,105,4264,142500,1769,2020-06-25 00:00:00,A,IN-FORCE,,12
33172,136,4269,45000,1785,2020-05-18 00:00:00,E,IN-FORCE,,12
33164,136,4275,25000,685,2020-05-29 00:00:00,E,IN-FORCE,,12
8930,3,4278,125000,377,2020-05-19 00:00:00,A,IN-FORCE,,1
17100,166,4282,121677.5,2506,2020-01-15 00:00:00,E,IN-FORCE,,12
23765,120,4283,54778.8,1981,2020-02-27 00:00:00,E,IN-FORCE,,12
28399,119,4287,108000,1596,2020-03-17 00:00:00,E,IN-FORCE,,12
36400,119,4287,108000,693,2020-06-11 00:00:00,E,IN-FORCE,,12
3405,111,4297,175000,1079,2020-02-21 00:00:00,A,LAPSE,,1
35628,165,4301,125000,297,2020-06-16 00:00:00,E,IN-FORCE,,1
4840,115,4304,25000,805,2020-03-14 00:00:00,A,CANCELED DURING COOLING OFF PERIOD,,12
31546,121,4308,54778.8,1069,2020-04-29 00:00:00,E,IN-FORCE,,12
32536,159,4313,1462500,1636,2020-06-01 00:00:00,E,IN-FORCE,,12
18015,168,4315,12500,395,2020-03-02 00:00:00,E,IN-FORCE,,12
12435,3,4316,125000,784,2020-06-19 00:00:00,A,IN-FORCE,,1
27076,165,4318,125000,1855,2020-03-13 00:00:00,E,IN-FORCE,,12
33072,166,4338,250000,852,2020-05-28 00:00:00,E,IN-FORCE,,1
17138,166,4340,812000,937,2020-01-28 00:00:00,E,IN-FORCE,,12
8400,2,4341,50000,831,2020-05-13 00:00:00,A,IN-FORCE,,1
20185,137,4349,30000,2463,2020-01-20 00:00:00,E,IN-FORCE,,1
33854,119,4376,225000,867,2020-05-27 00:00:00,E,IN-FORCE,,12
4058,24,4389,250000,1775,2020-03-09 00:00:00,A,IN-FORCE,,12
30541,167,4403,25000,1623,2020-04-03 00:00:00,E,IN-FORCE,,12
36708,157,4416,5000000,2278,2020-06-18 00:00:00,E,IN-FORCE,,12
29708,167,4419,12500,699,2020-03-20 00:00:00,E,IN-FORCE,,6
27839,137,4442,25000,1651,2020-03-12 00:00:00,E,IN-FORCE,,12
3834,2,4445,50000,1215,2020-02-28 00:00:00,A,IN-FORCE,,1
22454,128,4452,900000,1837,2020-02-17 00:00:00,E,IN-FORCE,,12
23526,128,4455,1350000,1470,2020-02-14 00:00:00,E,IN-FORCE,,12
194,34,4458,750000,1621,2020-03-10 00:00:00,A,IN-FORCE,,0
24536,165,4460,12500,2431,2020-03-06 00:00:00,E,IN-FORCE,,1
7435,2,4465,50000,470,2020-04-29 00:00:00,A,IN-FORCE,,1
22430,167,4479,125000,1419,2020-03-09 00:00:00,E,IN-FORCE,,1
29272,166,4482,300000,859,2020-03-18 00:00:00,E,IN-FORCE,,1
12778,6,4489,375000,2983,2020-06-23 00:00:00,A,IN-FORCE,,12
37988,136,4489,210000,1218,2020-06-23 00:00:00,E,IN-FORCE,,12
39020,167,4491,50000,548,2020-06-24 00:00:00,E,IN-FORCE,,1
35368,136,4493,25000,2442,2020-06-04 00:00:00,E,IN-FORCE,,1
4814,2,4495,50000,2015,2020-04-10 00:00:00,A,CANCELED DURING COOLING OFF PERIOD,,1
28769,159,4511,1250000,619,2020-03-24 00:00:00,E,IN-FORCE,,12
4021,39,4515,375000,816,2020-02-29 00:00:00,A,LAPSE,,1
564,6,4519,1625000,2313,2020-01-03 00:00:00,A,IN-FORCE,,3
33170,151,4523,2500000,698,2020-05-21 00:00:00,E,IN-FORCE,,12
17303,136,4524,105000,547,2020-01-02 00:00:00,E,IN-FORCE,,12
18242,166,4545,1250000,1094,2020-01-20 00:00:00,E,IN-FORCE,,12
29082,119,4549,210000,543,2020-03-17 00:00:00,E,IN-FORCE,,12
34261,140,4560,450000,569,2020-05-30 00:00:00,E,IN-FORCE,,1
32623,136,4565,30000,1129,2020-05-29 00:00:00,E,IN-FORCE,,12
9664,26,4568,62500,1938,2020-05-29 00:00:00,A,IN-FORCE,,12
21970,166,4583,167500,1918,2020-04-13 00:00:00,E,IN-FORCE,,1
12156,65,4597,500,2583,2020-06-22 00:00:00,A,IN-FORCE,,12
30298,159,4600,1250000,1247,2020-04-03 00:00:00,E,IN-FORCE,,12
19932,166,4602,50000,2825,2020-01-22 00:00:00,E,CANCELED DURING COOLING OFF PERIOD,,1
17663,136,4616,200000,2775,2020-01-02 00:00:00,E,IN-FORCE,,12
5541,3,4620,125000,510,2020-03-24 00:00:00,A,IN-FORCE,,1
22199,133,4622,775320,2094,2020-02-05 00:00:00,E,IN-FORCE,,12
30941,166,4625,250000,2584,2020-04-21 00:00:00,E,IN-FORCE,,1
6606,2,4640,50000,1341,2020-04-14 00:00:00,A,IN-FORCE,,1
37376,165,4643,250000,1875,2020-06-23 00:00:00,E,IN-FORCE,,1
12852,80,4661,375,2008,2020-06-25 00:00:00,A,IN-FORCE,,12
16468,165,4667,250000,1634,2020-01-16 00:00:00,E,IN-FORCE,,1
16938,136,4673,50000,452,2020-01-02 00:00:00,E,IN-FORCE,,12
28296,167,4674,25000,2836,2020-04-02 00:00:00,E,IN-FORCE,,12
36733,166,4685,250000,2089,2020-06-17 00:00:00,E,IN-FORCE,,6
30189,167,4690,2500000,2130,2020-04-30 00:00:00,E,IN-FORCE,,1
12032,27,4691,31250,1103,2020-06-19 00:00:00,A,IN-FORCE,,12
37910,167,4692,62500,2370,2020-06-24 00:00:00,E,IN-FORCE,,12
24086,167,4751,125000,2396,2020-04-07 00:00:00,E,IN-FORCE,,12
27820,136,4757,270000,1979,2020-03-26 00:00:00,E,IN-FORCE,,12
31399,136,4760,54000,693,2020-04-22 00:00:00,E,IN-FORCE,,1
24462,136,4762,62500,710,2020-02-20 00:00:00,E,IN-FORCE,,1
11188,41,4764,250000,1764,2020-06-25 00:00:00,A,IN-FORCE,,12
22703,167,4765,220000,2572,2020-02-10 00:00:00,E,IN-FORCE,,12
26976,167,4793,100000,2853,2020-03-30 00:00:00,E,IN-FORCE,,12
18936,127,4795,337500,1046,2020-01-31 00:00:00,E,IN-FORCE,,12
23718,119,4798,300000,1627,2020-02-17 00:00:00,E,IN-FORCE,,12
20758,128,4807,1350000,897,2020-01-23 00:00:00,E,IN-FORCE,,12
9090,2,4814,50000,1946,2020-05-27 00:00:00,A,IN-FORCE,,12
6513,2,4816,125000,1022,2020-04-15 00:00:00,A,IN-FORCE,,12
30518,167,4818,12500,2401,2020-06-02 00:00:00,E,IN-FORCE,,1
31045,167,4819,1699772.5,405,2020-04-16 00:00:00,E,SURRENDERED,2020-09-09 00:00:00,1
31560,166,4820,25000,2875,2020-05-22 00:00:00,E,LAPSE,,1
11653,105,4824,52500,1434,2020-06-24 00:00:00,A,IN-FORCE,,12
1408,2,4836,50000,2709,2020-01-28 00:00:00,A,IN-FORCE,,12
563,6,4837,2500000,2921,2020-01-03 00:00:00,A,IN-FORCE,,3
28680,167,4845,25000,436,2020-03-30 00:00:00,E,IN-FORCE,,1
13691,88,4850,50000,1992,2020-06-26 00:00:00,A,IN-FORCE,,12
37906,129,4861,375000,2097,2020-06-24 00:00:00,E,IN-FORCE,,1
8867,6,4862,150000,2734,2020-05-19 00:00:00,A,IN-FORCE,,12
15442,136,4887,1250000,2517,2020-02-06 00:00:00,E,IN-FORCE,,12
11924,63,4888,500,1341,2020-06-19 00:00:00,A,IN-FORCE,,12
18274,165,4897,250000,2305,2020-01-31 00:00:00,E,IN-FORCE,,1
26022,132,4918,412500,1736,2020-03-04 00:00:00,E,IN-FORCE,,12
17334,136,4923,45000,945,2020-01-02 00:00:00,E,IN-FORCE,,12
24850,136,4932,1342500,1101,2020-02-24 00:00:00,E,IN-FORCE,,12
34078,159,4933,1250000,2982,2020-06-09 00:00:00,E,IN-FORCE,,1
8264,96,4936,250000,2861,2020-05-29 00:00:00,A,IN-FORCE,,12
18903,119,4947,450000,2808,2020-01-23 00:00:00,E,IN-FORCE,,12
18944,166,4955,125000,1361,2020-01-14 00:00:00,E,IN-FORCE,,1
7098,88,4957,50000,2052,2020-04-30 00:00:00,A,IN-FORCE,,12
29483,136,4961,375000,1505,2020-05-30 00:00:00,E,IN-FORCE,,12
7079,105,4971,12500,2634,2020-04-22 00:00:00,A,IN-FORCE,,12
37029,167,4972,125000,653,2020-06-15 00:00:00,E,IN-FORCE,,1
27173,165,4973,250000,2701,2020-03-09 00:00:00,E,IN-FORCE,,1
27413,159,4984,1500000,2230,2020-03-18 00:00:00,E,IN-FORCE,,12
24749,136,4992,1015500,561,2020-02-24 00:00:00,E,IN-FORCE,,12
34899,136,4994,1800000,2689,2020-06-01 00:00:00,E,IN-FORCE,,12
9077,2,4995,50000,2455,2020-05-30 00:00:00,A,IN-FORCE,,12
34952,136,5000,300000,2620,2020-06-09 00:00:00,E,IN-FORCE,,12
23459,167,5003,75000,1924,2020-02-14 00:00:00,E,IN-FORCE,,1
21471,167,5018,250000,2274,2020-01-31 00:00:00,E,IN-FORCE,,1
20778,128,5023,849960,2174,2020-01-31 00:00:00,E,IN-FORCE,,12
4375,66,5025,500,1304,2020-03-09 00:00:00,A,IN-FORCE,,12
35200,128,5027,337500,639,2020-06-16 00:00:00,E,IN-FORCE,,12
23341,165,5035,250000,291,2020-02-17 00:00:00,E,IN-FORCE,,12
36847,136,5035,90000,361,2020-06-18 00:00:00,E,IN-FORCE,,12
3875,2,5054,50000,2819,2020-02-29 00:00:00,A,IN-FORCE,,12
11222,105,5078,12500,642,2020-06-17 00:00:00,A,IN-FORCE,,1
128,33,5087,4591084.6,2526,2020-05-13 00:00:00,A,IN-FORCE,,12
22028,167,5089,50000,1322,2020-02-04 00:00:00,E,IN-FORCE,,1
7490,2,5090,50000,755,2020-04-29 00:00:00,A,IN-FORCE,,1
30668,165,5093,125000,899,2020-05-08 00:00:00,E,IN-FORCE,,1
7373,2,5097,50000,586,2020-05-19 00:00:00,A,IN-FORCE,,1
35476,136,5116,75000,1990,2020-06-05 00:00:00,E,IN-FORCE,,12
22525,168,5138,91925,2005,2020-02-19 00:00:00,E,IN-FORCE,,1
15964,166,5144,25000,494,2020-01-13 00:00:00,E,IN-FORCE,,1
9191,105,5152,75000,2683,2020-05-27 00:00:00,A,IN-FORCE,,1
34926,165,5160,125000,1304,2020-06-10 00:00:00,E,IN-FORCE,,12
36740,136,5165,375000,2154,2020-06-15 00:00:00,E,IN-FORCE,,12
5295,115,5182,15000,2200,2020-03-24 00:00:00,A,IN-FORCE,,12
26128,120,5184,31666.5,1569,2020-02-28 00:00:00,E,IN-FORCE,,12
13134,105,5189,75000,259,2020-06-25 00:00:00,A,IN-FORCE,,12
17730,120,5212,109557.6,328,2020-01-03 00:00:00,E,IN-FORCE,,12
10823,2,5218,50000,322,2020-06-12 00:00:00,A,IN-FORCE,,12
25663,136,5236,562500,863,2020-02-25 00:00:00,E,IN-FORCE,,12
15884,159,5240,2500000,355,2020-01-20 00:00:00,E,IN-FORCE,,12
12479,7,5245,50000,594,2020-06-25 00:00:00,A,IN-FORCE,,12
29356,167,5253,125000,2044,2020-03-21 00:00:00,E,IN-FORCE,,1
24805,136,5260,25000,2074,2020-02-21 00:00:00,E,IN-FORCE,,12
26059,136,5265,27000,796,2020-03-17 00:00:00,E,IN-FORCE,,1
39655,136,5277,25000,1061,2020-06-26 00:00:00,E,IN-FORCE,,1
32006,157,5294,1250000,1562,2020-05-04 00:00:00,E,CANCELED DURING COOLING OFF PERIOD,,12
12324,71,5295,750,1892,2020-06-29 00:00:00,A,IN-FORCE,,12
19135,166,5299,625000,2299,2020-02-29 00:00:00,E,IN-FORCE,,1
22657,136,5310,25000,1316,2020-02-21 00:00:00,E,IN-FORCE,,1
19646,166,5321,150000,1619,2020-01-20 00:00:00,E,IN-FORCE,,3
10008,0,5324,6250,446,2020-05-29 00:00:00,A,LAPSE,,1
27405,166,5325,125000,1220,2020-03-16 00:00:00,E,IN-FORCE,,12
25492,136,5328,25000,2508,2020-02-27 00:00:00,E,IN-FORCE,,12
12522,105,5331,12500,2707,2020-06-24 00:00:00,A,IN-FORCE,,1
24260,159,5332,1250000,1984,2020-02-21 00:00:00,E,IN-FORCE,,1
28848,157,5335,1260000,1979,2020-03-16 00:00:00,E,IN-FORCE,,12
4389,3,5340,125000,1292,2020-03-09 00:00:00,A,IN-FORCE,,1
2029,3,5357,125000,2793,2020-01-30 00:00:00,A,LAPSE,,1
479,114,5362,15000,1708,2020-01-10 00:00:00,A,IN-FORCE,,1
28586,165,5368,125000,1543,2020-06-05 00:00:00,E,IN-FORCE,,1
10241,2,5378,50000,1628,2020-06-03 00:00:00,A,IN-FORCE,,12
10540,105,5392,57500,2957,2020-06-09 00:00:00,A,IN-FORCE,,12
37669,167,5403,12500,447,2020-06-24 00:00:00,E,IN-FORCE,,12
29426,159,5409,25000,1974,2020-03-24 00:00:00,E,IN-FORCE,,1
21532,167,5410,375000,280,2020-02-19 00:00:00,E,IN-FORCE,,1
7822,2,5414,50000,1880,2020-05-05 00:00:00,A,IN-FORCE,,1
31557,139,5421,25000,2471,2020-04-27 00:00:00,E,IN-FORCE,,1
37532,136,5422,25000,210,2020-06-18 00:00:00,E,IN-FORCE,,12
561,115,5455,15000,2412,2020-01-21 00:00:00,A,IN-FORCE,,12
39274,136,5464,25000,237,2020-06-26 00:00:00,E,IN-FORCE,,1
24766,167,5473,125000,2772,2020-02-28 00:00:00,E,IN-FORCE,,1
36372,135,5476,850000,2796,2020-06-13 00:00:00,E,IN-FORCE,,12
12292,115,5479,25000,1733,2020-06-23 00:00:00,A,IN-FORCE,,12
37168,159,5481,2500000,1894,2020-06-23 00:00:00,E,IN-FORCE,,1
